Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Source IP,Source Port,Destination IP,Protocol,Timestamp,captured_at,Label,source_file,canonical_class,row_id
6789.0,52.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,115384.6154,38461.53846,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,19230.76923,19230.76923,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-48402-6789-6,172.16.0.1,48402.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-06a7498f6e69
80.0,101297952.0,10.0,6.0,1344.0,11595.0,336.0,0.0,134.4,173.5096539,4344.0,0.0,1932.5,1754.831473,127.7320987,0.157949886,6753196.8,25900000.0,100000000.0,1.0,101000000.0,11200000.0,33400000.0,100000000.0,1.0,1015676.0,203135.2,385272.4919,884884.0,16.0,0.0,0.0,0.0,0.0,328.0,200.0,0.098718679,0.059231207,0.0,4344.0,761.1176471,1332.478606,1775499.235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,808.6875,134.4,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1344.0,6.0,11595.0,251.0,235.0,4.0,32.0,7.0,0.0,7.0,7.0,100000000.0,0.0,100000000.0,100000000.0,172.16.0.1-192.168.10.50-56078-80-6,172.16.0.1,56078.0,192.168.10.50,6.0,5/7/2017 10:57,2017-07-05T10:57:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-4af6dae955b3
2979.0,51.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,235294.1176,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19607.84314,19607.84314,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,16393.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.8-205.174.165.73-2979-8080-6,205.174.165.73,8080.0,192.168.10.8,6.0,7/7/2017 10:49,2017-07-07T10:49:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,train-6b559ba27082
3260.0,66.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,90909.09091,30303.0303,66.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,15151.51515,15151.51515,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-48330-3260-6,172.16.0.1,48330.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-e824d1e83174
5221.0,51.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,19607.84314,19607.84314,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-39302-5221-6,172.16.0.1,39302.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-e641e11695ec
42657.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4380.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.19-211.233.74.132-42657-80-6,211.233.74.132,80.0,192.168.10.19,6.0,5/7/2017 11:56,2017-07-05T11:56:00,BENIGN,Wednesday-workingHours.clean.csv,benign,train-6bf72c2eee18
80.0,5843223.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684553713,1947741.0,3372814.761,5842332.0,97.0,5843223.0,2921611.5,4130522.543,5842332.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.513415285,0.171138428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-49102-80-6,172.16.0.1,49102.0,192.168.10.50,6.0,6/7/2017 9:26,2017-07-06T09:26:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-e35446b1f58e
8080.0,997608.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18.04315924,6.014386412,199521.6,272224.5505,498113.0,650.0,996901.0,498450.5,441.9417382,498763.0,498138.0,996814.0,498407.0,584.0702013,498820.0,497994.0,0.0,0.0,0.0,0.0,92.0,60.0,3.007193206,3.007193206,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.5-205.174.165.73-52316-8080-6,192.168.10.5,52316.0,205.174.165.73,6.0,7/7/2017 12:27,2017-07-07T12:27:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,train-5da800278c12
24.0,47.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,127659.5745,42553.19149,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,21276.59574,21276.59574,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-42006-24-6,172.16.0.1,42006.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-d73b672c6066
80.0,5733856.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697610822,1911285.333,3307851.577,5730863.0,122.0,5733856.0,2866928.0,4050215.719,5730863.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.523208117,0.174402706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-59502-80-6,172.16.0.1,59502.0,192.168.10.50,6.0,6/7/2017 10:27,2017-07-06T10:27:00,Web Attack – XSS,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-5ea0d95b1842
80.0,6000338.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666629113,2000112.667,3463586.636,5999518.0,61.0,6000338.0,3000169.0,4241720.034,5999518.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.499971835,0.166657278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-39174-80-6,172.16.0.1,39174.0,192.168.10.50,6.0,6/7/2017 9:46,2017-07-06T09:46:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-de50ba2c4f6e
1030.0,45.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,22222.22222,22222.22222,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-46176-1030-6,172.16.0.1,46176.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-3c891610f365
80.0,5716285.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699755173,1905428.333,3299708.925,5715604.0,156.0,5716285.0,2858142.5,4041060.807,5715604.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.52481638,0.174938793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-32822-80-6,172.16.0.1,32822.0,192.168.10.50,6.0,6/7/2017 9:39,2017-07-06T09:39:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-dbf508eb4e15
4001.0,40.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,150000.0,50000.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,25000.0,25000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-56032-4001-6,172.16.0.1,56032.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-2aecd9d8521f
8080.0,996589.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18.06160815,6.020536048,199317.8,272145.6404,498619.0,489.0,996100.0,498050.0,1622.102956,499197.0,496903.0,995941.0,497970.5,1608.667927,499108.0,496833.0,0.0,0.0,0.0,0.0,92.0,60.0,3.010268024,3.010268024,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.8-205.174.165.73-4656-8080-6,192.168.10.8,4656.0,205.174.165.73,6.0,7/7/2017 12:10,2017-07-07T12:10:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,train-e37f0943d359
80.0,5638432.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709417086,1879477.333,3254752.687,5637742.0,72.0,5638432.0,2819216.0,3985997.695,5637742.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.532062815,0.177354272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-52120-80-6,172.16.0.1,52120.0,192.168.10.50,6.0,6/7/2017 10:15,2017-07-06T10:15:00,Web Attack – XSS,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-4c9dafc77a3b
4410.0,3.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,360.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.9-216.58.219.195-4410-443-6,216.58.219.195,443.0,192.168.10.9,6.0,6/7/2017 12:02,2017-07-06T12:02:00,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,benign,train-2654a522dc95
80.0,84459088.0,8.0,6.0,344.0,11595.0,344.0,0.0,43.0,121.6223664,4344.0,0.0,1932.5,1754.831473,141.3583817,0.165760729,6496852.923,23400000.0,84300000.0,1.0,84300000.0,12000000.0,31900000.0,84300000.0,1.0,138365.0,27673.0,55280.05682,126131.0,16.0,0.0,0.0,0.0,0.0,264.0,200.0,0.094720417,0.071040312,0.0,4344.0,795.9333333,1424.785521,2030013.781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,852.7857143,43.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,344.0,6.0,11595.0,274.0,235.0,1.0,32.0,1007.0,0.0,1007.0,1007.0,84300000.0,0.0,84300000.0,84300000.0,172.16.0.1-192.168.10.50-46108-80-6,172.16.0.1,46108.0,192.168.10.50,6.0,5/7/2017 10:49,2017-07-05T10:49:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-691975dcd720
80.0,5616616.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712172596,1872205.333,3241998.734,5615743.0,125.0,5616616.0,2808308.0,3970312.652,5615743.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.534129447,0.178043149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-41162-80-6,172.16.0.1,41162.0,192.168.10.50,6.0,6/7/2017 9:48,2017-07-06T09:48:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-f3783496ebfe
80.0,83625098.0,9.0,6.0,357.0,11595.0,357.0,0.0,39.66666667,119.0,4344.0,0.0,1932.5,1754.831473,142.9235993,0.179371987,5973221.286,22300000.0,83500000.0,1.0,83500000.0,10400000.0,29500000.0,83500000.0,1.0,147434.0,29486.8,56262.46486,129170.0,16.0,0.0,0.0,0.0,0.0,296.0,200.0,0.107623192,0.071748795,0.0,4344.0,747.0,1390.534909,1933587.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,796.8,39.66666667,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,357.0,6.0,11595.0,251.0,235.0,1.0,32.0,2009.0,0.0,2009.0,2009.0,83500000.0,0.0,83500000.0,83500000.0,172.16.0.1-192.168.10.50-39810-80-6,172.16.0.1,39810.0,192.168.10.50,6.0,5/7/2017 10:44,2017-07-05T10:44:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-fbd414070882
80.0,3831926.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.828961206,1.304826868,957981.5,1911955.098,3825911.0,1.0,3831926.0,957981.5,1911955.098,3825911.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.304826868,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-63350-80-6,172.16.0.1,63350.0,192.168.10.50,6.0,7/7/2017 4:05,2017-07-07T16:05:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,train-530c80ce2589
40911.0,33.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,242424.2424,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,30303.0303,30303.0303,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-53446-40911-6,172.16.0.1,53446.0,192.168.10.50,6.0,7/7/2017 2:52,2017-07-07T14:52:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-60eadf0bed18
80.0,98238341.0,6.0,8.0,330.0,11595.0,312.0,0.0,55.0,125.93808,4344.0,0.0,1449.375,1895.881019,121.3884506,0.14251055,7556795.462,27200000.0,98200000.0,0.0,98200000.0,19600000.0,43900000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,2.0,0.0,0.0,0.0,0.0,164.0,264.0,0.06107595,0.0814346,0.0,4344.0,795.4,1525.348382,2326687.686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,852.2142857,55.0,1449.375,0.0,0.0,0.0,0.0,0.0,0.0,6.0,330.0,8.0,11595.0,0.0,235.0,3.0,20.0,13991.0,0.0,13991.0,13991.0,98200000.0,0.0,98200000.0,98200000.0,172.16.0.1-192.168.10.50-46840-80-6,172.16.0.1,46840.0,192.168.10.50,6.0,5/7/2017 10:57,2017-07-05T10:57:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-04888cdb4ad1
80.0,34915.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.2049262,8728.75,16992.86751,34218.0,186.0,34915.0,8728.75,16992.86751,34218.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,143.2049262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-55444-80-6,172.16.0.1,55444.0,192.168.10.50,6.0,5/7/2017 11:00,2017-07-05T11:00:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-d9d26dbf42ec
80.0,116762228.0,7.0,7.0,409.0,11595.0,391.0,0.0,58.42857143,146.6808976,4344.0,0.0,1656.428571,1760.597234,102.8072195,0.119901789,8981709.846,27900000.0,101000000.0,4.0,117000000.0,19400000.0,40300000.0,101000000.0,4.0,117000000.0,19500000.0,47600000.0,117000000.0,48.0,0.0,0.0,0.0,0.0,204.0,232.0,0.059950894,0.059950894,0.0,4344.0,800.6666667,1422.812189,2024394.524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,857.8571429,58.42857143,1656.428571,0.0,0.0,0.0,0.0,0.0,0.0,7.0,409.0,7.0,11595.0,0.0,235.0,3.0,20.0,11981.0,0.0,11981.0,11981.0,58300000.0,59800000.0,101000000.0,16000000.0,172.16.0.1-192.168.10.50-42616-80-6,172.16.0.1,42616.0,192.168.10.50,6.0,5/7/2017 10:45,2017-07-05T10:45:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-8a04bbc636ef
53728.0,48.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,250000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20833.33333,20833.33333,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,1369.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.5-205.174.165.73-53728-8080-6,205.174.165.73,8080.0,192.168.10.5,6.0,7/7/2017 10:44,2017-07-07T10:44:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,train-1ae96d2287c8
53.0,50030.0,1.0,1.0,60.0,88.0,60.0,60.0,60.0,0.0,88.0,88.0,88.0,0.0,2958.225065,39.97601439,50030.0,0.0,50030.0,50030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,19.9880072,19.9880072,60.0,88.0,69.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,60.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,88.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.1-192.168.10.3-53-61604-17,192.168.10.3,61604.0,192.168.10.1,17.0,5/7/2017 4:00,2017-07-05T16:00:00,BENIGN,Wednesday-workingHours.clean.csv,benign,train-d276dceaf39a
33426.0,4.0,2.0,0.0,1983.0,0.0,1983.0,0.0,991.5,1402.192747,0.0,0.0,0.0,0.0,496000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,1983.0,1322.0,1144.885584,1310763.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1983.0,991.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1983.0,0.0,0.0,235.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-33426-80-6,192.168.10.50,80.0,172.16.0.1,6.0,5/7/2017 10:19,2017-07-05T10:19:00,BENIGN,Wednesday-workingHours.clean.csv,benign,train-fba0694985d0
80.0,18522163.0,7.0,5.0,408.0,11632.0,408.0,0.0,58.28571429,154.209505,5840.0,0.0,2326.4,3185.599598,650.0320724,0.647872497,1683833.0,4201827.346,13500000.0,3.0,13500000.0,2253748.0,5519830.1,13500000.0,4.0,18500000.0,4630540.0,6377208.347,13500000.0,158.0,0.0,0.0,0.0,0.0,232.0,168.0,0.377925623,0.269946874,0.0,5840.0,926.1538462,2173.101388,4722369.641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1003.333333,58.28571429,2326.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,408.0,5.0,11632.0,29200.0,235.0,1.0,32.0,789.0,0.0,789.0,789.0,13500000.0,0.0,13500000.0,13500000.0,172.16.0.1-192.168.10.50-60376-80-6,172.16.0.1,60376.0,192.168.10.50,6.0,5/7/2017 11:10,2017-07-05T11:10:00,DoS GoldenEye,Wednesday-workingHours.clean.csv,dos,train-243fa87f9c14
