Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Source IP,Source Port,Destination IP,Protocol,Timestamp,captured_at,Label,source_file,canonical_class,row_id
10628.0,64.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,125000.0,31250.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,15625.0,15625.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-33562-10628-6,172.16.0.1,33562.0,192.168.10.50,6.0,7/7/2017 2:52,2017-07-07T14:52:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-7666252f31e7
80.0,100481687.0,6.0,7.0,676.0,11595.0,332.0,0.0,112.6666667,169.9160577,4344.0,0.0,1656.428571,1760.597234,122.1217554,0.129376809,8373473.917,28900000.0,100000000.0,4.0,100000000.0,20100000.0,44700000.0,100000000.0,4.0,100000000.0,16700000.0,40800000.0,100000000.0,16.0,0.0,0.0,0.0,0.0,176.0,232.0,0.059712373,0.069664435,0.0,4344.0,876.9285714,1448.049323,2096846.841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.3846154,112.6666667,1656.428571,0.0,0.0,0.0,0.0,0.0,0.0,6.0,676.0,7.0,11595.0,0.0,235.0,3.0,20.0,10032.0,0.0,10032.0,10032.0,100000000.0,0.0,100000000.0,100000000.0,172.16.0.1-192.168.10.50-48642-80-6,172.16.0.1,48642.0,192.168.10.50,6.0,5/7/2017 10:53,2017-07-05T10:53:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-333e0640fcee
443.0,5538640.0,7.0,4.0,328.0,157.0,228.0,0.0,46.85714286,81.93987343,145.0,0.0,39.25,70.55671478,87.56662285,1.986047116,553864.0,1616337.737,5151508.0,4.0,5538640.0,923106.6667,2115764.472,5240093.0,4.0,336595.0,112198.3333,110796.5076,221542.0,4.0,0.0,0.0,0.0,0.0,152.0,92.0,1.263848165,0.722198951,0.0,228.0,40.41666667,72.07881839,5195.356061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.09090909,46.85714286,39.25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,328.0,4.0,157.0,8192.0,110.0,6.0,20.0,387128.0,0.0,387128.0,387128.0,5151508.0,0.0,5151508.0,5151508.0,192.168.10.5-107.23.75.80-57653-443-6,192.168.10.5,57653.0,107.23.75.80,6.0,5/7/2017 3:15,2017-07-05T15:15:00,BENIGN,Wednesday-workingHours.clean.csv,benign,replay-e2ad5f2d9f8e
8254.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,1500000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,250000.0,250000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-37366-8254-6,172.16.0.1,37366.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-b3580261347d
80.0,9617738.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.119236561,0.51987276,2404434.5,4808211.013,9616751.0,2.0,9617738.0,2404434.5,4808211.013,9616751.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.51987276,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,987.0,0.0,987.0,987.0,9616751.0,0.0,9616751.0,9616751.0,172.16.0.1-192.168.10.50-17107-80-6,172.16.0.1,17107.0,192.168.10.50,6.0,7/7/2017 3:58,2017-07-07T15:58:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-dab95f022526
8080.0,97097.0,26.0,46.0,111404.0,392.0,11680.0,0.0,4284.769231,3404.370042,128.0,0.0,8.52173913,18.02928375,1151384.698,741.5265147,1367.56338,10060.41675,84926.0,0.0,97097.0,3883.88,17870.36424,89654.0,7.0,95753.0,2127.844444,12626.87364,84926.0,0.0,0.0,0.0,0.0,0.0,532.0,932.0,267.7734636,473.7530511,0.0,11680.0,1531.452055,2876.851023,8276271.807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1552.722222,4284.769231,8.52173913,0.0,0.0,0.0,0.0,0.0,0.0,26.0,111404.0,46.0,392.0,8192.0,1164.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.15-205.174.165.73-52935-8080-6,192.168.10.15,52935.0,205.174.165.73,6.0,7/7/2017 10:48,2017-07-07T10:48:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,replay-4d84ebd336e5
443.0,3158649.0,7.0,7.0,529.0,3151.0,342.0,0.0,75.57142857,136.598996,1448.0,0.0,450.1428571,588.9423935,1165.05506,4.432274685,242973.0,815843.8412,2957137.0,1.0,201507.0,33584.5,39218.39595,95152.0,216.0,3106807.0,517801.1667,1215230.555,2997784.0,1.0,0.0,0.0,0.0,0.0,232.0,232.0,2.216137342,2.216137342,0.0,1448.0,245.3333333,443.0918426,196330.381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,262.8571429,75.57142857,450.1428571,0.0,0.0,0.0,0.0,0.0,0.0,7.0,529.0,7.0,3151.0,29200.0,17.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.12-50.116.194.23-57286-443-6,192.168.10.12,57286.0,50.116.194.23,6.0,5/7/2017 2:02,2017-07-05T14:02:00,BENIGN,Wednesday-workingHours.clean.csv,benign,replay-cd83226d67e7
8080.0,89464.0,27.0,51.0,100082.0,422.0,16060.0,0.0,3706.740741,3372.721711,128.0,0.0,8.274509804,17.12083927,1123401.592,871.8590718,1161.87013,8893.62516,78165.0,0.0,89464.0,3440.923077,16189.75097,82809.0,3.0,88038.0,1760.76,11029.68475,78165.0,0.0,0.0,0.0,0.0,0.0,552.0,1032.0,301.797371,570.0617008,0.0,16060.0,1272.202532,2628.471518,6908862.523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1288.512821,3706.740741,8.274509804,0.0,0.0,0.0,0.0,0.0,0.0,27.0,100082.0,51.0,422.0,8192.0,1346.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.14-205.174.165.73-51701-8080-6,192.168.10.14,51701.0,205.174.165.73,6.0,7/7/2017 10:37,2017-07-07T10:37:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,replay-f13e89265116
8080.0,77206.0,4.0,3.0,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,4416.755174,90.66652851,12867.66667,30549.11875,75223.0,52.0,77206.0,25735.33333,43944.6835,76477.0,52.0,75838.0,37919.0,52755.82273,75223.0,615.0,0.0,0.0,0.0,0.0,92.0,72.0,51.80944486,38.85708365,0.0,195.0,42.625,75.57576615,5711.696429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.71428571,51.75,44.66666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,207.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.15-205.174.165.73-52861-8080-6,192.168.10.15,52861.0,205.174.165.73,6.0,7/7/2017 10:43,2017-07-07T10:43:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,replay-0843abff60fd
443.0,146771.0,10.0,7.0,588.0,4975.0,198.0,0.0,58.8,74.7556018,1722.0,0.0,710.7142857,792.0481286,37902.58294,115.826696,9173.1875,15737.44783,60262.0,3.0,146771.0,16307.88889,18513.59949,60262.0,48.0,63047.0,10507.83333,15598.37852,31052.0,3.0,0.0,0.0,0.0,0.0,212.0,152.0,68.13335059,47.69334542,0.0,1722.0,309.0555556,577.2877224,333261.1144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,327.2352941,58.8,710.7142857,0.0,0.0,0.0,0.0,0.0,0.0,10.0,588.0,7.0,4975.0,8192.0,30.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.8-23.111.9.32-53376-443-6,192.168.10.8,53376.0,23.111.9.32,6.0,5/7/2017 11:40,2017-07-05T11:40:00,BENIGN,Wednesday-workingHours.clean.csv,benign,replay-37771818d63d
80.0,22754331.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.054744259,0.17579071,7584777.0,13100000.0,22800000.0,9.0,22800000.0,7584777.0,13100000.0,22800000.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.17579071,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1031.0,0.0,1031.0,1031.0,22800000.0,0.0,22800000.0,22800000.0,172.16.0.1-192.168.10.50-56418-80-6,172.16.0.1,56418.0,192.168.10.50,6.0,7/7/2017 4:00,2017-07-07T16:00:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-e3130bb62a5d
80.0,9522759.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.520277999,0.420046333,3174253.0,5497071.145,9521724.0,191.0,9522759.0,3174253.0,5497071.145,9521724.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.420046333,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1035.0,0.0,1035.0,1035.0,9521724.0,0.0,9521724.0,9521724.0,172.16.0.1-192.168.10.50-52908-80-6,172.16.0.1,52908.0,192.168.10.50,6.0,7/7/2017 4:08,2017-07-07T16:08:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-bae9daceaffa
80.0,84590370.0,10.0,6.0,410.0,11595.0,410.0,0.0,41.0,129.6533841,5792.0,0.0,1932.5,2537.820147,141.9192279,0.189146826,5639358.0,21600000.0,83600000.0,0.0,84600000.0,9398845.444,27800000.0,83600000.0,0.0,3631.0,726.2,1250.514774,2944.0,14.0,0.0,0.0,0.0,0.0,336.0,200.0,0.118216766,0.07093006,0.0,5792.0,706.1764706,1701.110749,2893777.779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,750.3125,41.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,410.0,6.0,11595.0,251.0,235.0,1.0,32.0,999.0,0.0,999.0,999.0,83600000.0,0.0,83600000.0,83600000.0,172.16.0.1-192.168.10.50-37560-80-6,172.16.0.1,37560.0,192.168.10.50,6.0,5/7/2017 10:58,2017-07-05T10:58:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-82ddf45d2f19
80.0,47998.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,625.0260428,104.1710071,11999.5,22686.4046,46022.0,3.0,47998.0,11999.5,22686.4046,46022.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,104.1710071,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-64066-80-6,172.16.0.1,64066.0,192.168.10.50,6.0,7/7/2017 4:05,2017-07-07T16:05:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-ffa34cce2877
80.0,99166707.0,6.0,7.0,332.0,11595.0,314.0,0.0,55.33333333,126.7543556,5792.0,0.0,1656.428571,2277.23252,120.27222,0.131092384,8263892.25,28600000.0,99100000.0,5.0,99200000.0,19800000.0,44300000.0,99100000.0,5.0,99200000.0,16500000.0,40500000.0,99100000.0,50.0,0.0,0.0,0.0,0.0,164.0,232.0,0.060504177,0.070588207,0.0,5792.0,852.3571429,1759.558057,3096044.555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,917.9230769,55.33333333,1656.428571,0.0,0.0,0.0,0.0,0.0,0.0,6.0,332.0,7.0,11595.0,0.0,235.0,3.0,20.0,14953.0,0.0,14953.0,14953.0,99100000.0,0.0,99100000.0,99100000.0,172.16.0.1-192.168.10.50-54820-80-6,172.16.0.1,54820.0,192.168.10.50,6.0,5/7/2017 10:59,2017-07-05T10:59:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-23ff3e4e7f6a
50800.0,56.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,17857.14286,17857.14286,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-43812-50800-6,172.16.0.1,43812.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-46cacb46a588
53367.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37037.03704,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,18518.51852,18518.51852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,132.0,65535.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.25-125.39.6.163-53367-443-6,125.39.6.163,443.0,192.168.10.25,6.0,5/7/2017 3:50,2017-07-05T15:50:00,BENIGN,Wednesday-workingHours.clean.csv,benign,replay-e7a507b83808
80.0,1338545.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,8690.779914,5.229558961,223090.8333,545895.8484,1337396.0,63.0,845.0,422.5,342.9467889,665.0,180.0,1338482.0,446160.6667,771832.5359,1337396.0,157.0,0.0,0.0,0.0,0.0,72.0,92.0,2.241239555,2.988319407,0.0,11595.0,1454.125,4097.537534,16800000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.857143,8.666666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-42493-80-6,172.16.0.1,42493.0,192.168.10.50,6.0,7/7/2017 4:15,2017-07-07T16:15:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-5f5cb453234f
9010.0,94.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,85106.38298,21276.59574,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,10638.29787,10638.29787,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-34110-9010-6,172.16.0.1,34110.0,192.168.10.50,6.0,7/7/2017 2:52,2017-07-07T14:52:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-bd6fe3f70f1a
80.0,85369144.0,6.0,7.0,374.0,11595.0,356.0,0.0,62.33333333,143.8967222,4344.0,0.0,1656.428571,1760.597234,140.2028817,0.152279845,7114095.333,24600000.0,85200000.0,39.0,85200000.0,17000000.0,38100000.0,85200000.0,985.0,85400000.0,14200000.0,34800000.0,85200000.0,49.0,0.0,0.0,0.0,0.0,164.0,232.0,0.070283005,0.08199684,0.0,4344.0,855.3571429,1459.411979,2129883.324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,921.1538462,62.33333333,1656.428571,0.0,0.0,0.0,0.0,0.0,0.0,6.0,374.0,7.0,11595.0,0.0,235.0,3.0,20.0,10984.0,0.0,10984.0,10984.0,85200000.0,0.0,85200000.0,85200000.0,172.16.0.1-192.168.10.50-40576-80-6,172.16.0.1,40576.0,192.168.10.50,6.0,5/7/2017 10:48,2017-07-05T10:48:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-d03a2db98c22
80.0,5210466.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767685654,1736822.0,3007513.989,5209600.0,91.0,5210466.0,2605233.0,3683131.133,5209600.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.575764241,0.191921414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-46468-80-6,172.16.0.1,46468.0,192.168.10.50,6.0,6/7/2017 9:23,2017-07-06T09:23:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-29b1cf0bd3c8
80.0,152556.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1934.5,2538.919278,76253.96576,58.9947298,19069.5,53585.60556,151686.0,3.0,728.0,364.0,490.7321061,711.0,17.0,152502.0,30500.4,67745.5591,151686.0,3.0,0.0,0.0,0.0,0.0,72.0,132.0,19.66490993,39.32981987,0.0,5840.0,1163.3,2138.329153,4572451.567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.555556,8.666666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-18368-80-6,172.16.0.1,18368.0,192.168.10.50,6.0,7/7/2017 3:59,2017-07-07T15:59:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-4f4475c1dfcb
8080.0,64973.0,4.0,3.0,208.0,134.0,196.0,0.0,52.0,96.04165763,128.0,0.0,44.66666667,72.23111056,5263.724932,107.73706,10828.83333,25547.8509,62975.0,27.0,64973.0,21657.66667,36867.74771,64227.0,27.0,63604.0,31802.0,44085.27938,62975.0,629.0,0.0,0.0,0.0,0.0,92.0,72.0,61.56403429,46.17302572,0.0,196.0,42.75,75.86407017,5755.357143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.85714286,52.0,44.66666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,208.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.5-205.174.165.73-53876-8080-6,192.168.10.5,53876.0,205.174.165.73,6.0,7/7/2017 10:47,2017-07-07T10:47:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,replay-39dbebfc9fba
10778.0,70.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,14285.71429,14285.71429,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-59328-10778-6,172.16.0.1,59328.0,192.168.10.50,6.0,7/7/2017 2:52,2017-07-07T14:52:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-5428a27a8520
80.0,98745425.0,8.0,5.0,335.0,11595.0,323.0,0.0,41.875,113.6239883,7240.0,0.0,2319.0,3335.221882,120.8157239,0.131651669,8228785.417,28500000.0,98700000.0,1.0,98700000.0,14100000.0,37300000.0,98700000.0,1.0,4207.0,1051.75,1403.540375,3138.0,191.0,0.0,0.0,0.0,0.0,240.0,168.0,0.081016412,0.050635257,0.0,7240.0,852.1428571,2171.882588,4717073.978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,917.6923077,41.875,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,335.0,5.0,11595.0,251.0,235.0,3.0,20.0,4977.0,0.0,4977.0,4977.0,98700000.0,0.0,98700000.0,98700000.0,172.16.0.1-192.168.10.50-49796-80-6,172.16.0.1,49796.0,192.168.10.50,6.0,5/7/2017 10:55,2017-07-05T10:55:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-db087c94120c
80.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,237.0,236.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-43044-80-6,172.16.0.1,43044.0,192.168.10.50,6.0,6/7/2017 9:50,2017-07-06T09:50:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-7e238fec17b1
80.0,5697956.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702006123,1899318.667,3288941.354,5697061.0,117.0,5697956.0,2848978.0,4027797.605,5697061.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.526504592,0.175501531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-59514-80-6,172.16.0.1,59514.0,192.168.10.50,6.0,6/7/2017 9:37,2017-07-06T09:37:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-c94d75fc22a2
80.0,97780309.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854249,5840.0,0.0,1934.5,2538.919278,119.277594,0.143178112,7521562.231,24000000.0,86900000.0,1.0,97200000.0,13900000.0,32400000.0,86900000.0,1.0,625483.0,125096.6,278312.3033,622954.0,47.0,0.0,0.0,0.0,0.0,172.0,132.0,0.081816064,0.061362048,0.0,5840.0,777.9333333,1804.898987,3257660.352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.5,7.0,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,1996.0,0.0,1996.0,1996.0,48600000.0,54200000.0,86900000.0,10300000.0,172.16.0.1-192.168.10.50-59895-80-6,172.16.0.1,59895.0,192.168.10.50,6.0,7/7/2017 4:11,2017-07-07T16:11:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-dd4e9f09b408
